ts_ms,target,actual,reclaimed,worker_footprint
1786377605145,1073741824,1073741824,1073741824,1526533648
1786377606147,1073741824,1073741824,1073741824,1526582824
1786377607153,1073741824,1073741824,1073741824,1526615568
1786377608161,1342177280,1342177280,1342177280,1526795984
1786377609163,1342177280,1342177280,1342177280,1526861520
1786377610172,1342177280,1342177280,1342177280,1526910672
1786377611175,1610612736,1610612736,1610612736,1527140240
1786377612188,1610612736,1610612736,1610612736,1527173008
1786377613192,1879048192,1879048192,1879048192,1527320656
1786377614201,2147483648,1879048192,1879048192,1528860752
1786377615202,2147483648,2147483648,2147483648,1498239200
1786377616211,2147483648,2147483648,2147483648,1498304736
1786377617216,2415919104,2415919104,2415919104,1493979528
1786377618221,2415919104,2415919104,2415919104,1493979504
1786377619229,2684354560,2684354560,2684354560,1494192688
1786377620237,2952790016,2684354560,2684846080,1494323784
1786377621241,2952790016,2952790016,2952790016,1494405872
1786377622245,2952790016,2952790016,2952790016,1494455048
1786377623250,3221225472,3221225472,3221225472,1494586288
1786377624258,3489660928,3227516928,3227516928,1498862536
1786377625269,3489660928,3489660928,3489660928,1503777928
1786377626280,3758096384,3493855232,3493855232,1505039496
1786377627287,3758096384,3758096384,3758096384,1506661704
1786377628300,3986685952,3758096384,3758096384,1509447008
1786377629306,3986685952,3986685952,3986685952,1521178120
1786377630313,3986685952,3986685952,3986685952,1521194504
1786377631319,3986685952,3986685952,3986685952,1521227272
1786377632321,3986685952,3986685952,3986685952,1521227272
1786377633324,3986685952,3986685952,3986685952,1521260040
1786377634336,3986685952,3986685952,3986685952,1521292832
1786377635344,3986685952,3986685952,3986685952,1521292832
1786377636346,3986685952,3986685952,3986685952,1521260040
1786377637357,3986685952,3986685952,3986685952,1521260040
1786377638364,3986685952,3986685952,3986685952,1521260040
1786377639371,3986685952,3986685952,3986685952,1521260040
1786377640383,3986685952,3986685952,3986685952,1521260040
1786377641393,3986685952,3986685952,3986685952,1521260040
1786377642400,3986685952,3986685952,3986685952,1521260040
1786377643402,3986685952,3986685952,3986685952,1521260040
1786377644412,3986685952,3986685952,3986685952,1521260040
1786377645420,3986685952,3986685952,3986685952,1521292832
1786377646427,3986685952,3986685952,3986685952,1521260040
1786377647441,3986685952,3986685952,3986685952,1521292832
1786377648443,3986685952,3986685952,3986685952,1521260040
1786377649451,3986685952,3986685952,3986685952,1521260040
1786377650459,3986685952,3986685952,3986685952,1521260040
1786377651462,3986685952,3986685952,3986685952,1521276424
1786377652465,3986685952,3986685952,3986685952,1521276424
1786377653474,3986685952,3986685952,3986685952,1521276424
1786377654487,3986685952,3986685952,3986685952,1521276424
1786377655491,3986685952,3986685952,3986685952,1521276424
1786377656495,3986685952,3986685952,3986685952,1521702408
1786377657497,3986685952,3986685952,3986685952,1524241928
1786377658508,3986685952,3986685952,3986685952,1525126688
1786377659518,3986685952,3986685952,3986685952,1525126664
1786377660521,3986685952,3986685952,3986685952,1528747528
