start 08:08:13
08:08:19,-492,11737,3488
08:08:24,-492,11737,3488
08:08:29,-492,11737,3488
08:08:34,-492,11737,3488
08:08:39,-492,11737,3488
08:08:44,-492,11737,3488
08:08:50,-492,11737,3488
08:08:55,-443,11740,3500
08:09:00,-443,11740,3500
08:09:05,-443,11740,3500
08:09:10,-443,11740,3500
08:09:15,-443,11740,3500
08:09:21,-443,11740,3500
08:09:26,-443,11740,3500
08:09:31,-443,11740,3500
08:09:36,-443,11740,3500
08:09:41,-443,11740,3500
08:09:46,-443,11740,3500
08:09:51,-443,11740,3500
08:09:57,-429,11737,3492
08:10:02,-429,11737,3492
08:10:07,-429,11737,3492
08:10:12,-429,11737,3492
08:10:17,-429,11737,3492
08:10:22,-429,11737,3492
08:10:28,-429,11737,3492
08:10:33,-429,11737,3492
08:10:38,-429,11737,3492
08:10:43,-429,11737,3492
08:10:48,-429,11737,3492
08:10:53,-429,11737,3492
08:10:59,-493,11732,3467
08:11:04,-493,11732,3467
08:11:09,-493,11732,3467
08:11:14,-493,11732,3467
08:11:19,-493,11732,3467
08:11:24,-493,11732,3467
08:11:30,-493,11732,3467
08:11:35,-493,11732,3467
08:11:40,-493,11732,3467
08:11:45,-493,11732,3467
08:11:50,-493,11732,3467
08:11:55,-419,11734,3477
08:12:01,-419,11734,3477
08:12:06,-419,11734,3477
08:12:11,-419,11734,3477
08:12:16,-419,11734,3477
08:12:21,-419,11734,3477
08:12:26,-419,11734,3477
08:12:32,-419,11734,3477
08:12:37,-419,11734,3477
08:12:42,-419,11734,3477
08:12:47,-419,11734,3477
08:12:52,-419,11734,3477
08:12:57,-435,11727,3470
08:13:03,-435,11727,3470
08:13:08,-435,11727,3470
08:13:13,-435,11727,3470
08:13:18,-435,11727,3470
08:13:23,-435,11727,3470
08:13:28,-435,11727,3470
08:13:33,-435,11727,3470
08:13:39,-435,11727,3470
08:13:44,-435,11727,3470
08:13:49,-435,11727,3470
08:13:54,-435,11727,3470
08:13:59,-461,11723,3463
08:14:04,-461,11723,3463
08:14:10,-461,11723,3463
08:14:15,-461,11723,3463
