start 08:32:40
08:32:45,-523,11613,3304
08:32:51,-523,11613,3304
08:32:56,-523,11613,3304
08:33:01,-523,11613,3304
08:33:06,-523,11613,3304
08:33:11,-523,11613,3304
08:33:16,-451,11630,3313
08:33:22,-451,11630,3313
08:33:27,-451,11630,3313
08:33:32,-451,11630,3313
08:33:37,-451,11630,3313
08:33:42,-451,11630,3313
08:33:47,-451,11630,3313
08:33:53,-451,11630,3313
08:33:58,-451,11630,3313
08:34:03,-451,11630,3313
08:34:08,-451,11630,3313
08:34:13,-451,11630,3313
08:34:18,-443,11622,3306
08:34:24,-443,11622,3306
08:34:29,-443,11622,3306
08:34:34,-443,11622,3306
08:34:39,-443,11622,3306
08:34:44,-443,11622,3306
08:34:49,-443,11622,3306
08:34:54,-443,11622,3306
08:35:00,-443,11622,3306
08:35:05,-443,11622,3306
08:35:10,-443,11622,3306
08:35:15,-427,11629,3298
08:35:20,-427,11629,3298
08:35:25,-427,11629,3298
08:35:31,-427,11629,3298
08:35:36,-427,11629,3298
08:35:41,-427,11629,3298
08:35:46,-427,11629,3298
08:35:51,-427,11629,3298
08:35:56,-427,11629,3298
08:36:02,-427,11629,3298
08:36:07,-427,11629,3298
08:36:12,-427,11629,3298
08:36:17,-440,11622,3291
08:36:22,-440,11622,3291
08:36:27,-440,11622,3291
08:36:33,-440,11622,3291
08:36:38,-440,11622,3291
08:36:43,-440,11622,3291
08:36:48,-440,11622,3291
08:36:53,-440,11622,3291
08:36:58,-440,11622,3291
08:37:04,-440,11622,3291
08:37:09,-440,11622,3291
08:37:14,-419,11623,3283
08:37:19,-419,11623,3283
08:37:24,-419,11623,3283
08:37:29,-419,11623,3283
08:37:35,-419,11623,3283
08:37:40,-419,11623,3283
08:37:45,-419,11623,3283
08:37:50,-419,11623,3283
08:37:55,-419,11623,3283
08:38:00,-419,11623,3283
08:38:06,-419,11623,3283
08:38:11,-419,11623,3283
08:38:16,-438,11618,3276
08:38:21,-438,11618,3276
08:38:26,-438,11618,3276
08:38:31,-438,11618,3276
08:38:37,-438,11618,3276
08:38:42,-438,11618,3276
