start 09:22:16
09:22:22,-421,11480,2844
09:22:27,-421,11480,2844
09:22:32,-421,11480,2844
09:22:37,-421,11480,2844
09:22:42,-700,11409,2788
09:22:47,-700,11409,2788
09:22:52,-700,11409,2788
09:22:58,-700,11409,2788
09:23:03,-700,11409,2788
09:23:08,-700,11409,2788
09:23:13,-700,11409,2788
09:23:18,-700,11409,2788
09:23:23,-700,11409,2788
09:23:28,-700,11409,2788
09:23:34,-700,11409,2788
09:23:39,-588,11447,2759
09:23:44,-588,11447,2759
09:23:49,-588,11447,2759
09:23:54,-588,11447,2759
09:23:59,-588,11447,2759
09:24:04,-588,11447,2759
09:24:10,-588,11447,2759
09:24:15,-588,11447,2759
09:24:20,-588,11447,2759
09:24:25,-588,11447,2759
09:24:30,-588,11447,2759
09:24:35,-588,11447,2759
09:24:40,-650,11435,2748
09:24:46,-650,11435,2748
09:24:51,-650,11435,2748
09:24:56,-650,11435,2748
09:25:01,-650,11435,2748
09:25:06,-650,11435,2748
09:25:11,-650,11435,2748
09:25:16,-650,11435,2748
09:25:22,-650,11435,2748
09:25:27,-650,11435,2748
09:25:32,-650,11435,2748
09:25:37,-650,11435,2748
09:25:42,-689,11433,2737
09:25:47,-689,11433,2737
09:25:52,-689,11433,2737
09:25:58,-689,11433,2737
09:26:03,-689,11433,2737
09:26:08,-689,11433,2737
09:26:13,-689,11433,2737
09:26:18,-689,11433,2737
09:26:23,-689,11433,2737
09:26:28,-689,11433,2737
09:26:34,-689,11433,2737
09:26:39,-567,11438,2727
09:26:44,-567,11438,2727
09:26:49,-567,11438,2727
09:26:54,-567,11438,2727
09:26:59,-567,11438,2727
09:27:04,-567,11438,2727
09:27:10,-567,11438,2727
09:27:15,-636,11429,2720
09:27:20,-636,11429,2720
09:27:25,-636,11429,2720
09:27:30,-636,11429,2720
09:27:35,-636,11429,2720
09:27:40,-636,11429,2720
09:27:45,-636,11429,2720
09:27:51,-636,11429,2720
09:27:56,-636,11429,2720
09:28:01,-636,11429,2720
09:28:06,-636,11429,2720
09:28:11,-636,11429,2720
09:28:16,-608,11433,2710
