start 09:05:20
09:05:25,-443,11510,2932
09:05:30,-443,11510,2932
09:05:35,-443,11510,2932
09:05:41,-396,11524,3003
09:05:46,-396,11524,3003
09:05:51,-396,11524,3003
09:05:56,-396,11524,3003
09:06:01,-396,11524,3003
09:06:06,-396,11524,3003
09:06:11,-396,11524,3003
09:06:17,-396,11524,3003
09:06:22,-396,11524,3003
09:06:27,-396,11524,3003
09:06:32,-396,11524,3003
09:06:37,-396,11524,3003
09:06:42,-403,11525,2996
09:06:48,-403,11525,2996
09:06:53,-403,11525,2996
09:06:58,-403,11525,2996
09:07:03,-403,11525,2996
09:07:08,-403,11525,2996
09:07:13,-403,11525,2996
09:07:19,-403,11525,2996
09:07:24,-403,11525,2996
09:07:29,-403,11525,2996
09:07:34,-403,11525,2996
09:07:39,-403,11525,2996
09:07:44,-418,11522,2989
09:07:50,-418,11522,2989
09:07:55,-418,11522,2989
09:08:00,-418,11522,2989
09:08:05,-418,11522,2989
09:08:10,-418,11522,2989
09:08:15,-418,11522,2989
09:08:20,-418,11522,2989
09:08:26,-418,11522,2989
09:08:31,-418,11522,2989
09:08:36,-418,11522,2989
09:08:41,-394,11522,2982
09:08:46,-394,11522,2982
09:08:51,-394,11522,2982
09:08:57,-394,11522,2982
09:09:02,-394,11522,2982
09:09:07,-394,11522,2982
09:09:12,-394,11522,2982
09:09:17,-394,11522,2982
09:09:22,-394,11522,2982
09:09:28,-394,11522,2982
09:09:33,-394,11522,2982
09:09:38,-394,11522,2982
09:09:43,-594,11495,2975
09:09:48,-594,11495,2975
09:09:53,-594,11495,2975
09:09:59,-594,11495,2975
09:10:04,-594,11495,2975
09:10:09,-594,11495,2975
09:10:14,-594,11495,2975
09:10:19,-594,11495,2975
09:10:24,-594,11495,2975
09:10:30,-594,11495,2975
09:10:35,-594,11495,2975
09:10:40,-466,11504,2966
09:10:45,-466,11504,2966
09:10:50,-466,11504,2966
09:10:55,-466,11504,2966
09:11:00,-466,11504,2966
09:11:06,-466,11504,2966
09:11:11,-466,11504,2966
09:11:16,-466,11504,2966
09:11:21,-466,11504,2966
