start 08:58:04
08:58:09,-422,11540,3085
08:58:14,-422,11540,3085
08:58:20,-422,11540,3085
08:58:25,-422,11540,3085
08:58:30,-767,11490,3013
08:58:35,-767,11490,3013
08:58:40,-767,11490,3013
08:58:45,-767,11490,3013
08:58:50,-767,11490,3013
08:58:56,-767,11490,3013
08:59:01,-767,11490,3013
08:59:06,-767,11490,3013
08:59:11,-767,11490,3013
08:59:16,-767,11490,3013
08:59:21,-767,11490,3013
08:59:26,-667,11500,3002
08:59:31,-667,11500,3002
08:59:37,-667,11500,3002
08:59:42,-667,11500,3002
08:59:47,-667,11500,3002
08:59:52,-667,11500,3002
08:59:57,-667,11500,3002
09:00:02,-667,11500,3002
09:00:07,-667,11500,3002
09:00:13,-667,11500,3002
09:00:18,-667,11500,3002
09:00:23,-667,11500,3002
09:00:28,-651,11496,2991
09:00:33,-651,11496,2991
09:00:38,-651,11496,2991
09:00:44,-651,11496,2991
09:00:49,-651,11496,2991
09:00:54,-651,11496,2991
09:00:59,-651,11496,2991
09:01:04,-651,11496,2991
09:01:09,-651,11496,2991
09:01:14,-651,11496,2991
09:01:20,-651,11496,2991
09:01:25,-651,11496,2991
09:01:30,-763,11472,2980
09:01:35,-763,11472,2980
09:01:40,-763,11472,2980
09:01:45,-763,11472,2980
09:01:50,-763,11472,2980
09:01:56,-763,11472,2980
09:02:01,-763,11472,2980
09:02:06,-763,11472,2980
09:02:11,-763,11472,2980
09:02:16,-763,11472,2980
09:02:21,-763,11472,2980
09:02:26,-686,11481,2969
09:02:32,-686,11481,2969
09:02:37,-686,11481,2969
09:02:42,-686,11481,2969
09:02:47,-686,11481,2969
09:02:52,-686,11481,2969
09:02:57,-686,11481,2969
09:03:02,-686,11481,2969
09:03:08,-686,11481,2969
09:03:13,-686,11481,2969
09:03:18,-686,11481,2969
09:03:23,-686,11481,2969
09:03:28,-726,11465,2957
09:03:33,-726,11465,2957
09:03:38,-726,11465,2957
09:03:44,-649,11483,2954
09:03:49,-649,11483,2954
09:03:54,-649,11483,2954
09:03:59,-649,11483,2954
09:04:04,-649,11483,2954
