ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786372719166,16325868,15634292,15764924,318472,8388604,0,175,0,11,200,495506,147,401307,280,0,0,0,0,0,0,0
1786372719416,16325868,15634292,15765340,318828,8388604,0,175,0,11,200,517273,147,421880,280,0,0,0,0,0,0,0
1786372719672,16325868,15634292,15765664,319120,8388604,0,175,0,11,200,532429,147,436991,280,0,0,0,0,0,0,0
1786372719926,16325868,15634292,15765664,319120,8388604,0,175,0,11,200,532429,147,436991,280,0,0,0,0,0,0,0
1786372720178,16325868,15634292,15765664,319124,8388604,0,175,0,11,200,532429,147,436991,280,0,0,0,0,0,0,0
1786372720431,16325868,15634292,15765664,319124,8388604,0,175,0,11,273,532429,210,436991,280,0,0,0,0,0,0,0
1786372720682,16325868,15634292,15765664,319124,8388604,0,175,0,11,273,532429,210,436991,280,0,0,0,0,0,0,0
1786372720940,16132332,15441008,15573340,319372,8388604,0,175,0,11,273,557783,210,461354,280,0,0,0,0,0,0,0
1786372721192,16063724,15376496,15509096,319372,8388604,0,175,0,11,273,557783,210,461354,280,0,0,0,0,0,0,0
1786372721451,16063724,15376496,15509152,319384,8388604,0,175,0,11,273,557783,210,461354,280,0,0,0,0,0,0,0
1786372721703,16063724,15376496,15509152,319384,8388604,0,175,0,11,273,557783,210,461354,280,0,0,0,0,0,0,0
1786372721955,16063724,15376272,15508940,319384,8388604,0,175,0,11,273,557783,210,461354,280,0,0,0,0,0,0,0
1786372722206,16063724,15376020,15508888,319592,8388604,0,175,0,11,273,577291,210,480835,280,0,0,0,0,0,0,0
1786372722459,16063724,15376020,15508888,319592,8388604,0,175,0,11,260,577291,208,480835,280,0,0,0,0,0,0,0
1786372722712,16063724,15376020,15508888,319592,8388604,0,175,0,11,260,577291,208,480835,280,0,0,0,0,0,0,0
1786372722965,16063724,15376020,15508888,319592,8388604,0,175,0,11,260,577291,208,480835,280,0,0,0,0,0,0,0
1786372723216,16063724,15376020,15508888,319592,8388604,0,175,0,11,260,577291,208,480835,280,0,0,0,0,0,0,0
1786372723467,15936748,15246996,15380528,319960,8388604,0,175,0,11,260,595290,208,498777,281,0,0,0,0,0,0,0
1786372723727,15801580,15033400,15170944,322968,8388604,0,175,0,11,260,653194,208,555525,285,0,0,0,0,0,0,0
1786372723997,15801580,15030720,15170408,319856,8388604,0,175,0,11,260,724167,208,624184,285,0,0,0,0,0,0,0
1786372724247,15801580,14974712,15190304,395392,8388604,0,175,0,11,358,739513,316,638704,303,0,0,0,0,0,0,0
1786372724497,15801580,14970464,15146264,355540,8388604,0,175,0,11,358,754640,316,652453,304,0,0,0,0,0,0,0
1786372724756,15801580,14970184,15146344,355872,8388604,0,175,0,11,358,779244,316,676411,304,0,0,0,0,0,0,0
1786372725008,15801580,14970184,15146352,355880,8388604,0,175,0,11,358,779244,316,676411,304,0,0,0,0,0,0,0
1786372725261,15801580,14973084,15149320,355952,8388604,0,175,0,11,358,781224,316,678391,304,0,0,0,0,0,0,0
1786372725513,15801580,14973084,15149320,355952,8388604,0,175,0,11,358,781224,316,678391,304,0,0,0,0,0,0,0
1786372725765,15801580,14973280,15149516,355952,8388604,0,175,0,11,358,781224,316,678391,304,0,0,0,0,0,0,0
1786372726017,15635692,14844312,15021500,356248,8388604,0,175,0,11,358,797562,316,694107,304,0,0,0,0,0,0,0
1786372726278,15539436,14747544,14925108,356252,8388604,0,175,0,11,329,797562,295,694107,304,0,0,0,0,0,0,0
1786372726531,15539436,14747944,14925512,356256,8388604,0,175,0,11,329,797562,295,694107,304,0,0,0,0,0,0,0
1786372726784,15539436,14747944,14925512,356256,8388604,0,175,0,11,329,797562,295,694107,304,0,0,0,0,0,0,0
1786372727035,15539436,14747944,14925512,356256,8388604,0,175,0,11,329,797562,295,694107,304,0,0,0,0,0,0,0
1786372727289,15539436,14748700,14926480,356464,8388604,0,175,0,11,329,816286,295,712818,304,0,0,0,0,0,0,0
1786372727541,15539436,14748700,14926480,356464,8388604,0,175,0,11,329,816286,295,712818,304,0,0,0,0,0,0,0
1786372727798,15539436,14748700,14926480,356464,8388604,0,175,0,11,329,816286,295,712818,304,0,0,0,0,0,0,0
1786372728050,15539436,14748700,14926356,356464,8388604,0,175,0,11,329,816286,295,712818,304,0,0,0,0,0,0,0
1786372728304,15539436,14748700,14926356,356468,8388604,0,175,0,11,269,816286,241,712818,304,0,0,0,0,0,0,0
1786372728565,15501548,14709448,14887512,356724,8388604,0,175,0,11,269,845702,241,739796,304,0,0,0,0,0,0,0
1786372728822,15277292,14491720,14670660,356724,8388604,0,175,0,11,269,845702,241,739796,304,0,0,0,0,0,0,0
1786372729075,15277292,14491720,14670660,356728,8388604,0,175,0,11,269,845702,241,739796,304,0,0,0,0,0,0,0
1786372729335,15277292,14492960,14671900,356728,8388604,0,175,0,11,269,845702,241,739796,304,0,0,0,0,0,0,0
1786372729592,15277292,14493212,14672152,356728,8388604,0,175,0,11,269,845702,241,739796,304,0,0,0,0,0,0,0
1786372729853,15277292,14492944,14672124,356968,8388604,0,175,0,11,269,861802,241,755830,304,0,0,0,0,0,0,0
1786372730114,15277292,14492944,14672124,356968,8388604,0,175,0,11,269,861802,241,755830,304,0,0,0,0,0,0,0
