ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786372333256,16325864,15639952,15774712,322556,8388604,0,31,0,6,213,523826,171,434615,276,0,0,0,0,0,0,0
1786372333506,16325864,15638132,15773388,323004,8388604,0,31,0,6,213,539798,171,450151,276,0,0,0,0,0,0,0
1786372333757,16325864,15638132,15773604,323276,8388604,0,31,0,6,213,556539,171,466803,276,0,0,0,0,0,0,0
1786372334011,16325864,15638132,15773700,323288,8388604,0,31,0,6,213,556539,171,466803,276,0,0,0,0,0,0,0
1786372334263,16325864,15638132,15773700,323288,8388604,0,31,0,6,213,556539,171,466803,276,0,0,0,0,0,0,0
1786372334519,16325864,15638132,15773700,323288,8388604,0,31,0,6,213,556539,171,466803,276,0,0,0,0,0,0,0
1786372334789,16325864,15638132,15773700,323288,8388604,0,31,0,6,283,556539,248,466803,276,0,0,0,0,0,0,0
1786372335041,16325864,15637936,15773504,323288,8388604,0,31,0,6,283,556539,248,466803,276,0,0,0,0,0,0,0
1786372335297,16325864,15637880,15773700,323564,8388604,0,31,0,6,283,580601,248,490306,276,0,0,0,0,0,0,0
1786372335548,16325864,15637880,15773700,323564,8388604,0,31,0,6,283,580601,248,490306,276,0,0,0,0,0,0,0
1786372335802,16325864,15637880,15773700,323564,8388604,0,31,0,6,283,580601,248,490306,276,0,0,0,0,0,0,0
1786372336083,16325864,15637880,15773700,323564,8388604,0,31,0,6,283,580601,248,490306,276,0,0,0,0,0,0,0
1786372336357,16325864,15637880,15773700,323564,8388604,0,31,0,6,283,580601,248,490306,276,0,0,0,0,0,0,0
1786372336609,16325864,15636368,15772448,323768,8388604,0,31,0,6,283,594503,248,503347,276,0,0,0,0,0,0,0
1786372336874,16325864,15636368,15772436,323764,8388604,0,31,0,6,250,594503,221,503347,276,0,0,0,0,0,0,0
1786372337134,16325864,15636368,15772436,323772,8388604,0,31,0,6,250,594503,221,503347,276,0,0,0,0,0,0,0
1786372337397,16325864,15636368,15772436,323772,8388604,0,31,0,6,250,594503,221,503347,276,0,0,0,0,0,0,0
1786372337651,16325864,15625616,15770860,332964,8388604,0,31,0,6,250,615664,221,524320,281,0,0,0,0,0,0,0
1786372337902,16325864,15553520,15692856,327000,8388604,0,31,0,6,250,638964,221,547427,281,0,0,0,0,0,0,0
1786372338152,16325864,15559020,15701572,324820,8388604,0,31,0,6,250,669258,221,575417,281,0,0,0,0,0,0,0
1786372338403,16325864,15507008,15724068,398848,8388604,0,31,0,6,250,691503,221,595668,299,0,0,0,0,0,0,0
1786372338653,16325864,15475536,15653424,359640,8388604,0,31,0,6,250,703688,221,607768,300,0,0,0,0,0,0,0
1786372338904,16325864,15474248,15652456,360016,8388604,0,31,0,6,313,722374,290,626151,300,0,0,0,0,0,0,0
1786372339164,16325864,15481520,15659796,360088,8388604,0,31,0,6,313,724350,290,627968,300,0,0,0,0,0,0,0
1786372339415,16325864,15480260,15658592,360136,8388604,0,31,0,6,313,728901,290,632475,300,0,0,0,0,0,0,0
1786372339666,16325864,15479504,15658100,360384,8388604,0,31,0,6,313,755540,290,658586,300,0,0,0,0,0,0,0
1786372339922,16325864,15479504,15658136,360392,8388604,0,31,0,6,313,755540,290,658586,300,0,0,0,0,0,0,0
1786372340181,16325864,15479504,15658136,360396,8388604,0,31,0,6,313,755540,290,658586,300,0,0,0,0,0,0,0
1786372340437,16325864,15485744,15664376,360396,8388604,0,31,0,6,313,755540,290,658586,300,0,0,0,0,0,0,0
1786372340689,16325864,15493280,15671912,360396,8388604,0,31,0,6,313,755540,290,658586,300,0,0,0,0,0,0,0
1786372340949,16325864,15493312,15672236,360680,8388604,0,31,0,6,293,778177,274,679922,300,0,0,0,0,0,0,0
1786372341202,16325864,15493312,15672244,360684,8388604,0,31,0,6,293,778177,274,679922,300,0,0,0,0,0,0,0
1786372341459,16325864,15498676,15677608,360684,8388604,0,31,0,6,293,778177,274,679922,300,0,0,0,0,0,0,0
1786372341718,16325864,15498676,15677608,360684,8388604,0,31,0,6,293,778177,274,679922,300,0,0,0,0,0,0,0
1786372341969,16325864,15497892,15676700,360684,8388604,0,31,0,6,293,778177,274,679922,300,0,0,0,0,0,0,0
1786372342230,16325864,15499600,15678576,360856,8388604,0,31,0,6,293,794411,274,696103,300,0,0,0,0,0,0,0
1786372342482,16325864,15511300,15690276,360856,8388604,0,31,0,6,293,794411,274,696103,300,0,0,0,0,0,0,0
1786372342736,16325864,15511300,15690276,360860,8388604,0,31,0,6,293,794411,274,696103,300,0,0,0,0,0,0,0
1786372342988,16325864,15511300,15690276,360860,8388604,0,31,0,6,239,794411,224,696103,300,0,0,0,0,0,0,0
1786372343240,16325864,15515968,15694944,360860,8388604,0,31,0,6,239,794411,224,696103,300,0,0,0,0,0,0,0
1786372343501,16325864,15522796,15701992,361068,8388604,0,31,0,6,239,821329,224,718373,300,0,0,0,0,0,0,0
1786372343755,16325864,15522796,15701992,361068,8388604,0,31,0,6,239,821329,224,718373,300,0,0,0,0,0,0,0
1786372344008,16325864,15522796,15701992,361072,8388604,0,31,0,6,239,821329,224,718373,300,0,0,0,0,0,0,0
1786372344266,16325864,15524696,15703892,361072,8388604,0,31,0,6,239,821329,224,718373,300,0,0,0,0,0,0,0
1786372344518,16325864,15524696,15703892,361072,8388604,0,31,0,6,239,821329,224,718373,300,0,0,0,0,0,0,0
1786372344774,16325864,15528280,15707684,361280,8388604,0,31,0,6,239,838363,224,735407,300,0,0,0,0,0,0,0
1786372345028,16325864,15528280,15707684,361280,8388604,0,31,0,6,231,838363,219,735407,300,0,0,0,0,0,0,0
1786372345286,16325864,15531752,15711156,361280,8388604,0,31,0,6,231,838363,219,735407,300,0,0,0,0,0,0,0
