ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786377381320,5330960,4433280,4174560,391936,6117360,0,797,0,20,273,542358,204,426143,554,0,0,0,0,0,0,0
1786377381570,5068816,4172976,3915328,392112,6117360,0,797,0,20,259,560488,202,443896,555,0,0,0,0,0,0,0
1786377381821,5068816,4176528,3919008,392272,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377382072,5068816,4176528,3919008,392272,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377382326,5068816,4176656,3919232,392512,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377382584,5068816,4176656,3919232,392512,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377382837,5068816,4176656,3919232,392512,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377383091,5068816,4176656,3919232,392512,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377383343,5061648,4173104,3915712,392512,6117360,0,797,0,20,259,577304,202,460712,555,0,0,0,0,0,0,0
1786377383601,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377383862,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377384114,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377384368,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377384630,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377384889,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377385149,4806672,3915776,3659376,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377385401,4756496,3862016,3605808,392512,6117360,0,797,0,20,212,577304,166,460712,555,0,0,0,0,0,0,0
1786377385693,4544528,3655776,3400400,392512,6117360,0,797,0,20,174,577304,136,460712,555,0,0,0,0,0,0,0
1786377385975,4544528,3655616,3400256,387056,6117360,0,797,0,20,174,577304,136,460712,555,0,0,0,0,0,0,0
1786377386236,4544528,3655616,3400256,387072,6117360,0,797,0,20,174,577304,136,460712,555,0,0,0,0,0,0,0
1786377386499,4544528,3655616,3400256,387056,6117360,0,797,0,20,174,577304,136,460712,555,0,0,0,0,0,0,0
1786377386753,4544528,3655616,3400256,387056,6117360,0,797,0,20,174,577304,136,460712,555,0,0,0,0,0,0,0
1786377387007,4544528,3655616,3400256,387056,6117360,0,797,0,20,174,580445,136,463853,556,0,0,0,0,0,0,0
1786377387264,4544528,3655616,3400256,387056,6117360,0,797,0,20,174,580445,136,463853,556,0,0,0,0,0,0,0
1786377387518,4282384,3387056,3132720,387152,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377387769,4282384,3387056,3132720,387152,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377388021,4282384,3387056,3132720,387168,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377388274,4282384,3387056,3132720,387168,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377388527,4282384,3387056,3132720,387168,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377388788,4282384,3387056,3132720,387168,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377389051,4282384,3387056,3132720,387168,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377389313,4282384,3387056,3132720,387168,6117360,0,797,0,20,142,580445,111,463853,556,0,0,0,0,0,0,0
1786377389570,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377389827,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377390089,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377390348,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377390602,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377390855,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377391116,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
1786377391374,4020240,3119456,2865856,387168,6117360,0,797,0,20,115,580445,91,463853,556,0,0,0,0,0,0,0
