ts_ms,target,actual,reclaimed,worker_footprint
1786377551737,1073741824,1073741824,1073741824,1495174576
1786377552945,1342177280,1342177280,1342177280,1494732400
1786377554149,1342177280,1342177280,1342177280,1494748784
1786377555357,1610612736,1610612736,1610612736,1495273264
1786377556559,1879048192,1879048192,1879048192,1495011312
1786377557770,1879048192,1879048192,1879048192,1495060464
1786377558981,2147483648,2147483648,2147483648,1452789840
1786377560188,2147483648,2147483648,2147483648,1452839016
1786377561391,2415919104,2415919104,2415919104,1448530216
1786377562593,2684354560,2684354560,2684354560,1448694248
1786377563810,2684354560,2684354560,2684354560,1448759784
1786377565019,2952790016,2952790016,2952790016,1448940200
1786377566225,2952790016,2952790016,2952790016,1449104040
1786377567435,3221225472,3221225472,3221225472,1449300840
1786377568640,3489660928,3489660928,3489660928,1449448488
1786377569851,3489660928,3489660928,3489660928,1449497640
1786377571060,3758096384,3758096384,3758096384,1449661672
1786377572264,3758096384,3758096384,3758096384,1453643008
1786377573475,4026531840,4026531840,4026531840,1472812504
1786377574413,0,3884974080,4026531840,2591807728
1786377574624,0,3305111552,4026531840,2598328728
1786377574834,0,2637168640,4026531840,2598328728
1786377575044,0,1940914176,4026531840,2598328728
1786377575248,0,1268776960,4026531840,2598345112
1786377575791,0,0,4026531840,2601802568
1786377576002,0,0,4026531840,2601835336
1786377576211,0,0,4026531840,2601982792
1786377576412,0,0,4026531840,2601999176
1786377576614,0,0,4026531840,2602015560
1786377576821,0,0,4026531840,2602031944
1786377577024,0,0,4026531840,2602031944
1786377577226,0,0,4026531840,2602031944
1786377577434,0,0,4026531840,2602031944
1786377577641,0,0,4026531840,2602048328
1786377577843,0,0,4026531840,2602048328
1786377578046,0,0,4026531840,2602048328
1786377578249,0,0,4026531840,2602048328
1786377578451,0,0,4026531840,2602064712
1786377578659,0,0,4026531840,2602081096
1786377578861,0,0,4026531840,2602064712
1786377579066,0,0,4026531840,2602064712
1786377579275,0,0,4026531840,2602064712
1786377579484,0,0,4026531840,2602064712
1786377579692,0,0,4026531840,2602064712
1786377579898,0,0,4026531840,2602064712
1786377580100,0,0,4026531840,2602064712
1786377580302,0,0,4026531840,2602064712
1786377580508,0,0,4026531840,2602064712
1786377580711,0,0,4026531840,2602064712
