ts_ms,target,actual,reclaimed,worker_footprint
1786377442469,1073741824,1073741824,1073741824,1497861624
1786377443678,1342177280,1342177280,1342177280,1494716088
1786377444886,1342177280,1342177280,1342177280,1494748856
1786377446090,1610612736,1610612736,1610612736,1495322488
1786377447293,1879048192,1879048192,1879048192,1495617592
1786377448505,1879048192,1879048192,1879048192,1495633976
1786377449707,2147483648,2147483648,2147483648,1456722072
1786377450909,2147483648,2147483648,2147483648,1456820400
1786377452118,2415919104,2415919104,2415919104,1452527984
1786377453326,2684354560,2684354560,2684354560,1452659248
1786377454537,2684354560,2684354560,2684354560,1452692016
1786377455745,2952790016,2952790016,2952790016,1452888816
1786377456948,2952790016,2952790016,2952790016,1453118192
1786377458159,3221225472,3221225472,3221225472,1453314992
1786377459368,3489660928,3489660928,3489660928,1453511792
1786377460579,3489660928,3489660928,3489660928,1453560944
1786377461787,3758096384,3758096384,3758096384,1453757744
1786377462996,3758096384,3758096384,3758096384,1462736200
1786377464198,4020174848,4020174848,4020174848,1477137952
1786377465139,4020174848,4020174848,4020174848,1842779944
1786377465342,3556950016,3666804736,4020174848,1980651400
1786377465553,3556950016,3556950016,4020174848,1980700552
1786377465756,3556950016,3556950016,4020174848,2080151504
1786377465967,3556950016,3556950016,4020174848,2314934392
1786377466624,0,2304950272,4020174848,2449266976
1786377466834,0,1620230144,4020174848,2449512736
1786377467036,0,964870144,4020174848,2449709344
1786377467242,0,288538624,4020174848,2449709344
1786377467450,0,0,4020174848,2449709344
1786377468145,0,0,4020174848,2450168096
1786377468355,0,0,4020174848,2450151712
1786377468564,0,0,4020174848,2450151712
1786377468771,0,0,4020174848,2450151712
1786377468974,0,0,4020174848,2450151712
1786377469432,0,0,4020174848,2450364704
1786377469640,0,0,4020174848,2450364704
1786377469842,0,0,4020174848,2450364704
1786377470052,0,0,4020174848,2450381088
1786377470257,0,0,4020174848,2450413856
1786377470464,0,0,4020174848,2450397472
1786377470674,0,0,4020174848,2450397472
1786377470875,0,0,4020174848,2450397472
1786377471083,0,0,4020174848,2450430240
1786377471284,0,0,4020174848,2450413856
1786377471491,0,0,4020174848,2450512160
1786377471696,0,0,4020174848,2450512160
1786377471898,0,0,4020174848,2450512160
1786377472107,0,0,4020174848,2450512160
1786377472308,0,0,4020174848,2450528544
1786377472514,0,0,4020174848,2450528544
1786377472716,0,0,4020174848,2450528544
1786377472925,0,0,4020174848,2450528544
1786377473132,0,0,4020174848,2450528544
1786377473342,0,0,4020174848,2450544928
1786377473547,0,0,4020174848,2450544928
1786377473756,0,0,4020174848,2450544928
1786377473958,0,0,4020174848,2450544928
1786377474160,0,0,4020174848,2450544928
1786377474362,0,0,4020174848,2450561312
