ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786373822210,16325864,15552716,15683160,318280,8388604,0,28,0,28,199,492141,144,396865,277,0,0,0,0,0,0,0
1786373822461,16325864,15553368,15684204,318684,8388604,0,28,0,28,199,514379,144,417321,277,0,0,0,0,0,0,0
1786373822711,16325864,15552864,15684048,319028,8388604,0,28,0,28,199,530951,144,433683,277,0,0,0,0,0,0,0
1786373822972,16325864,15552556,15683848,319064,8388604,0,28,0,28,199,530990,144,433722,277,0,0,0,0,0,0,0
1786373823238,16325864,15552556,15683848,319064,8388604,0,28,0,28,199,530990,144,433722,277,0,0,0,0,0,0,0
1786373823491,16325864,15560368,15691660,319064,8388604,0,28,0,28,199,530990,144,433722,277,0,0,0,0,0,0,0
1786373823745,16325864,15560368,15691660,319064,8388604,0,28,0,28,271,530990,209,433722,277,0,0,0,0,0,0,0
1786373824006,16325864,15560368,15691660,319064,8388604,0,28,0,28,271,530990,209,433722,277,0,0,0,0,0,0,0
1786373824258,16303120,15555104,15686704,319280,8388604,0,28,0,28,271,560703,209,462620,277,0,0,0,0,0,0,0
1786373824524,16063720,15313184,15445716,319292,8388604,0,28,0,28,271,560703,209,462620,277,0,0,0,0,0,0,0
1786373824779,16063720,15313184,15445716,319292,8388604,0,28,0,28,271,560703,209,462620,277,0,0,0,0,0,0,0
1786373825032,16063720,15313184,15445716,319292,8388604,0,28,0,28,271,560703,209,462620,277,0,0,0,0,0,0,0
1786373825285,16063720,15321248,15453780,319292,8388604,0,28,0,28,271,560703,209,462620,277,0,0,0,0,0,0,0
1786373825537,16063720,15320996,15453612,319416,8388604,0,28,0,28,271,568199,209,470055,277,0,0,0,0,0,0,0
1786373825810,16063720,15320492,15453236,319496,8388604,0,28,0,28,258,572362,206,474163,277,0,0,0,0,0,0,0
1786373826070,16063720,15320492,15453244,319500,8388604,0,28,0,28,258,572362,206,474163,277,0,0,0,0,0,0,0
1786373826324,16063720,15328556,15461308,319500,8388604,0,28,0,28,258,572362,206,474163,277,0,0,0,0,0,0,0
1786373826575,16063720,15326092,15461048,321856,8388604,0,28,0,28,258,576321,206,477605,281,0,0,0,0,0,0,0
1786373826826,16063720,15263216,15399732,323448,8388604,0,28,0,28,258,644872,206,528767,282,0,0,0,0,0,0,0
1786373827077,16063720,15269852,15408956,320248,8388604,0,28,0,28,258,719744,206,597191,282,0,0,0,0,0,0,0
1786373827327,15842536,14975108,15189156,394312,8388604,0,28,0,28,258,741594,206,616454,300,0,0,0,0,0,0,0
1786373827578,15801576,14962328,15137816,355280,8388604,0,28,0,28,258,752702,206,627451,301,0,0,0,0,0,0,0
1786373827838,15801576,14965844,15141772,355760,8388604,0,28,0,28,375,769638,314,644196,301,0,0,0,0,0,0,0
1786373828096,15801576,14969372,15145368,355832,8388604,0,28,0,28,375,771280,314,645720,301,0,0,0,0,0,0,0
1786373828348,15801576,14978212,15154264,355880,8388604,0,28,0,28,375,779385,314,652767,301,0,0,0,0,0,0,0
1786373828609,15801576,14977204,15153556,356128,8388604,0,28,0,28,375,801214,314,673974,301,0,0,0,0,0,0,0
1786373828867,15801576,14977204,15153556,356136,8388604,0,28,0,28,375,801214,314,673974,301,0,0,0,0,0,0,0
1786373829127,15801576,14977204,15153556,356140,8388604,0,28,0,28,375,801214,314,673974,301,0,0,0,0,0,0,0
1786373829380,15801576,14980596,15156948,356140,8388604,0,28,0,28,375,801214,314,673974,301,0,0,0,0,0,0,0
1786373829632,15801576,14981172,15157536,356140,8388604,0,28,0,28,375,801214,314,673974,301,0,0,0,0,0,0,0
1786373829884,15564008,14741764,14919372,356424,8388604,0,28,0,28,343,819849,293,691772,301,0,0,0,0,0,0,0
1786373830138,15539432,14717572,14895276,356424,8388604,0,28,0,28,343,819849,293,691772,301,0,0,0,0,0,0,0
1786373830398,15539432,14726232,14903936,356424,8388604,0,28,0,28,343,819849,293,691772,301,0,0,0,0,0,0,0
1786373830651,15539432,14726232,14903936,356424,8388604,0,28,0,28,343,819849,293,691772,301,0,0,0,0,0,0,0
1786373830902,15539432,14726232,14903940,356424,8388604,0,28,0,28,343,819849,293,691772,301,0,0,0,0,0,0,0
1786373831159,15539432,14724720,14902480,356600,8388604,0,28,0,28,343,841494,293,713339,301,0,0,0,0,0,0,0
1786373831415,15539432,14732480,14910240,356604,8388604,0,28,0,28,343,841494,293,713339,301,0,0,0,0,0,0,0
1786373831667,15539432,14732480,14910240,356604,8388604,0,28,0,28,343,841494,293,713339,301,0,0,0,0,0,0,0
1786373831921,15539432,14732480,14910240,356604,8388604,0,28,0,28,299,841494,258,713339,301,0,0,0,0,0,0,0
1786373832174,15539432,14732284,14910044,356604,8388604,0,28,0,28,299,841494,258,713339,301,0,0,0,0,0,0,0
1786373832427,15419624,14619960,14798396,356816,8388604,0,28,0,28,299,864229,258,735506,301,0,0,0,0,0,0,0
1786373832682,15277288,14482872,14661864,356816,8388604,0,28,0,28,299,864229,258,735506,301,0,0,0,0,0,0,0
1786373832936,15277288,14482872,14661864,356816,8388604,0,28,0,28,299,864229,258,735506,301,0,0,0,0,0,0,0
1786373833189,15277288,14486200,14665192,356816,8388604,0,28,0,28,299,864229,258,735506,301,0,0,0,0,0,0,0
1786373833448,15277288,14488708,14667700,356816,8388604,0,28,0,28,299,864229,258,735506,301,0,0,0,0,0,0,0
1786373833706,15277288,14490616,14669832,357020,8388604,0,28,0,28,299,880860,258,752028,301,0,0,0,0,0,0,0
1786373833958,15277288,14490616,14669832,357024,8388604,0,28,0,28,263,880860,229,752028,301,0,0,0,0,0,0,0
1786373834212,15277288,14492732,14671948,357024,8388604,0,28,0,28,263,880860,229,752028,301,0,0,0,0,0,0,0
1786373834471,15277288,14494516,14673732,357024,8388604,0,28,0,28,263,880860,229,752028,301,0,0,0,0,0,0,0
1786373834728,15277288,14494516,14673732,357024,8388604,0,28,0,28,263,880860,229,752028,301,0,0,0,0,0,0,0
1786373834989,15157480,14372616,14552536,357260,8388604,0,28,0,28,263,899800,229,770553,301,0,0,0,0,0,0,0
1786373835250,15015144,14228588,14409064,357264,8388604,0,28,0,28,263,899800,229,770553,301,0,0,0,0,0,0,0
1786373835505,15015144,14228852,14409328,357264,8388604,0,28,0,28,263,899800,229,770553,301,0,0,0,0,0,0,0
1786373835762,15015144,14228852,14409328,357264,8388604,0,28,0,28,263,899800,229,770553,301,0,0,0,0,0,0,0
1786373836018,15015144,14228852,14409328,357264,8388604,0,28,0,28,215,899800,188,770553,301,0,0,0,0,0,0,0
1786373836273,15015144,14228572,14409272,357480,8388604,0,28,0,28,215,923970,188,794723,301,0,0,0,0,0,0,0
1786373836526,15015144,14228572,14409276,357488,8388604,0,28,0,28,215,923970,188,794723,301,0,0,0,0,0,0,0
1786373836778,15015144,14228572,14409276,357488,8388604,0,28,0,28,215,923970,188,794723,301,0,0,0,0,0,0,0
1786373837039,15015144,14228572,14409276,357488,8388604,0,28,0,28,215,923970,188,794723,301,0,0,0,0,0,0,0
1786373837308,15015144,14233480,14414184,357488,8388604,0,28,0,28,215,923970,188,794723,301,0,0,0,0,0,0,0
1786373837563,14970088,14189052,14376220,363992,8388604,0,28,0,28,215,948557,188,816295,301,0,0,0,0,0,0,0
1786373837823,14753000,13939544,14122320,358572,8388604,0,28,0,28,215,979037,188,844960,301,0,0,0,0,0,0,0
1786373838074,14753000,13904124,14130600,402240,8388604,0,28,0,28,229,979037,208,844960,301,0,0,0,0,0,0,0
1786373838324,14753000,13902080,14085132,358780,8388604,0,28,0,28,229,979037,208,844960,301,0,0,0,0,0,0,0
1786373838585,14753000,13902152,14085160,358760,8388604,0,28,0,28,229,990944,208,856639,301,0,0,0,0,0,0,0
1786373838842,14753000,13902152,14085484,359072,8388604,0,28,0,28,229,1010937,208,876193,301,0,0,0,0,0,0,0
1786373839098,14753000,13902152,14085484,359080,8388604,0,28,0,28,229,1010937,208,876193,301,0,0,0,0,0,0,0
1786373839350,14753000,13908292,14091624,359080,8388604,0,28,0,28,229,1010937,208,876193,301,0,0,0,0,0,0,0
1786373839608,14753000,13908292,14091624,359080,8388604,0,28,0,28,229,1010937,208,876193,301,0,0,0,0,0,0,0
1786373839862,14753000,13908292,14091624,359080,8388604,0,28,0,28,206,1010937,188,876193,301,0,0,0,0,0,0,0
1786373840124,14719208,13908544,14092336,359368,8388604,0,28,0,28,206,1027789,188,891232,301,0,0,0,0,0,0,0
1786373840385,14490856,13688264,13872948,359368,8388604,0,28,0,28,206,1027789,188,891232,301,0,0,0,0,0,0,0
1786373840638,14490856,13688264,13872948,359368,8388604,0,28,0,28,206,1027789,188,891232,301,0,0,0,0,0,0,0
1786373840891,14490856,13688264,13872948,359368,8388604,0,28,0,28,206,1027789,188,891232,301,0,0,0,0,0,0,0
1786373841143,14490856,13688264,13872948,359368,8388604,0,28,0,28,206,1027789,188,891232,301,0,0,0,0,0,0,0
1786373841395,14490856,13695620,13880548,359612,8388604,0,28,0,28,206,1043356,188,906762,301,0,0,0,0,0,0,0
1786373841646,14490856,13695620,13880548,359612,8388604,0,28,0,28,206,1043356,188,906762,301,0,0,0,0,0,0,0
1786373841906,14490856,13695620,13880548,359616,8388604,0,28,0,28,187,1043356,172,906762,301,0,0,0,0,0,0,0
1786373842160,14490856,13695620,13880548,359616,8388604,0,28,0,28,187,1043356,172,906762,301,0,0,0,0,0,0,0
1786373842412,14490856,13699320,13884248,359616,8388604,0,28,0,28,187,1043356,172,906762,301,0,0,0,0,0,0,0
1786373842664,14490856,13699572,13884628,359744,8388604,0,28,0,28,187,1089961,172,952408,301,0,0,0,0,0,0,0
1786373842921,14228712,13444196,13630420,359884,8388604,0,28,0,28,187,1092381,172,954675,301,0,0,0,0,0,0,0
1786373843172,14228712,13448288,13634512,359888,8388604,0,28,0,28,187,1092381,172,954675,301,0,0,0,0,0,0,0
1786373843434,14228712,13448288,13634504,359968,8388604,0,28,0,28,187,1142096,172,1002908,301,0,0,0,0,0,0,0
1786373843695,14228712,13448288,13634504,359968,8388604,0,28,0,28,187,1142096,172,1002908,301,0,0,0,0,0,0,0
1786373843946,14228712,13449920,13636468,360236,8388604,0,28,0,28,225,1159313,213,1020077,301,0,0,0,0,0,0,0
1786373844205,14228712,13451808,13638392,360268,8388604,0,28,0,28,225,1159313,213,1020077,301,0,0,0,0,0,0,0
1786373844466,14228712,13451808,13638392,360284,8388604,0,28,0,28,225,1159313,213,1020077,301,0,0,0,0,0,0,0
1786373844724,14228712,13451808,13638392,360284,8388604,0,28,0,28,225,1159313,213,1020077,301,0,0,0,0,0,0,0
1786373844979,14228712,13451808,13638392,360284,8388604,0,28,0,28,225,1159313,213,1020077,301,0,0,0,0,0,0,0
1786373845231,14228712,13459084,13645788,360376,8388604,0,28,0,28,225,1178714,213,1039479,301,0,0,0,0,0,0,0
1786373845490,13966568,13195188,13382956,360412,8388604,0,28,0,28,225,1178714,213,1039479,301,0,0,0,0,0,0,0
1786373845745,13966568,13195188,13382956,360412,8388604,0,28,0,28,225,1178714,213,1039479,301,0,0,0,0,0,0,0
1786373846001,13966568,13195188,13382956,360412,8388604,0,28,0,28,202,1178714,193,1039479,301,0,0,0,0,0,0,0
1786373846253,13966568,13201080,13388836,360440,8388604,0,28,0,28,202,1178714,193,1039479,301,0,0,0,0,0,0,0
1786373846505,13966568,13202436,13390280,360528,8388604,0,28,0,28,202,1186658,193,1046110,301,0,0,0,0,0,0,0
1786373846757,13966568,13202688,13390648,360608,8388604,0,28,0,28,202,1196342,193,1055777,301,0,0,0,0,0,0,0
1786373847014,13966568,13202688,13390648,360616,8388604,0,28,0,28,202,1196342,193,1055777,301,0,0,0,0,0,0,0
1786373847267,13966568,13204716,13392676,360616,8388604,0,28,0,28,202,1196342,193,1055777,301,0,0,0,0,0,0,0
1786373847519,13966568,13206980,13394940,360616,8388604,0,28,0,28,202,1196342,193,1055777,301,0,0,0,0,0,0,0
1786373847771,13966568,13210220,13398196,360616,8388604,0,28,0,28,202,1196342,193,1055777,301,0,0,0,0,0,0,0
1786373848024,13710568,12953348,13142452,360752,8388604,0,28,0,28,184,1213537,176,1072459,301,0,0,0,0,0,0,0
1786373848284,13704424,12945936,13135132,360824,8388604,0,28,0,28,184,1228138,176,1087049,301,0,0,0,0,0,0,0
1786373848536,13704424,12948116,13137320,360844,8388604,0,28,0,28,184,1233018,176,1091842,301,0,0,0,0,0,0,0
1786373848786,13704424,12917920,13107720,361428,8388604,0,28,0,28,184,1291026,176,1147618,301,0,0,0,0,0,0,0
1786373849037,13704424,12836860,13069716,404636,8388604,0,28,0,28,184,1298063,176,1154357,301,0,0,0,0,0,0,0
1786373849290,13704424,12870756,13060276,361108,8388604,0,28,0,28,184,1322517,176,1177217,301,0,0,0,0,0,0,0
1786373849544,13704424,12870756,13060284,361116,8388604,0,28,0,28,184,1322517,176,1177217,301,0,0,0,0,0,0,0
1786373849797,13704424,12870756,13060284,361116,8388604,0,28,0,28,184,1322517,176,1177217,301,0,0,0,0,0,0,0
1786373850050,13704424,12870756,13060284,361116,8388604,0,28,0,28,241,1322517,235,1177217,301,0,0,0,0,0,0,0
1786373850302,13704424,12874000,13063532,361116,8388604,0,28,0,28,241,1322834,235,1177534,301,0,0,0,0,0,0,0
1786373850562,13520104,12704908,12895160,361120,8388604,0,28,0,28,241,1344724,235,1197743,301,0,0,0,0,0,0,0
1786373850817,13442280,12632332,12822896,361128,8388604,0,28,0,28,241,1344724,235,1197743,301,0,0,0,0,0,0,0
1786373851071,13442280,12632332,12822896,361132,8388604,0,28,0,28,241,1344724,235,1197743,301,0,0,0,0,0,0,0
1786373851323,13442280,12640396,12830960,361132,8388604,0,28,0,28,241,1344724,235,1197743,301,0,0,0,0,0,0,0
1786373851577,13442280,12640592,12831156,361132,8388604,0,28,0,28,241,1344724,235,1197743,301,0,0,0,0,0,0,0
1786373851827,13442280,12638128,12828708,361140,8388604,0,28,0,28,241,1359541,235,1212559,301,0,0,0,0,0,0,0
1786373852085,13442280,12638128,12828712,361144,8388604,0,28,0,28,216,1359541,210,1212559,301,0,0,0,0,0,0,0
1786373852339,13442280,12644808,12835392,361144,8388604,0,28,0,28,216,1359541,210,1212559,301,0,0,0,0,0,0,0
1786373852591,13442280,12644808,12835392,361144,8388604,0,28,0,28,216,1359541,210,1212559,301,0,0,0,0,0,0,0
1786373852851,13442280,12644808,12835392,361144,8388604,0,28,0,28,216,1359541,210,1212559,301,0,0,0,0,0,0,0
1786373853103,13412584,12613784,12804532,361192,8388604,0,28,0,28,216,1382392,210,1234718,301,0,0,0,0,0,0,0
1786373853361,13180136,12386916,12578548,361176,8388604,0,28,0,28,216,1382392,210,1234718,301,0,0,0,0,0,0,0
1786373853618,13180136,12386916,12578548,361176,8388604,0,28,0,28,216,1382392,210,1234718,301,0,0,0,0,0,0,0
1786373853875,13180136,12386916,12578548,361176,8388604,0,28,0,28,194,1382392,190,1234718,301,0,0,0,0,0,0,0
1786373854130,13180136,12386916,12578548,361176,8388604,0,28,0,28,194,1382392,190,1234718,301,0,0,0,0,0,0,0
1786373854387,13180136,12393700,12585404,361240,8388604,0,28,0,28,194,1396634,190,1248949,301,0,0,0,0,0,0,0
1786373854638,13180136,12393700,12585404,361240,8388604,0,28,0,28,194,1396634,190,1248949,301,0,0,0,0,0,0,0
1786373854891,13180136,12393700,12585404,361240,8388604,0,28,0,28,194,1396634,190,1248949,301,0,0,0,0,0,0,0
1786373855143,13180136,12393700,12585404,361240,8388604,0,28,0,28,194,1396634,190,1248949,301,0,0,0,0,0,0,0
1786373855403,13180136,12399732,12591436,361240,8388604,0,28,0,28,194,1396634,190,1248949,301,0,0,0,0,0,0,0
1786373855655,13180136,12399228,12590964,361272,8388604,0,28,0,28,194,1411224,190,1263218,301,0,0,0,0,0,0,0
1786373855916,12917992,12141432,12334188,361268,8388604,0,28,0,28,177,1411224,174,1263218,301,0,0,0,0,0,0,0
1786373856176,12917992,12141432,12334188,361272,8388604,0,28,0,28,177,1411224,174,1263218,301,0,0,0,0,0,0,0
1786373856434,12917992,12145492,12338248,361272,8388604,0,28,0,28,177,1411224,174,1263218,301,0,0,0,0,0,0,0
1786373856693,12917992,12146296,12339052,361272,8388604,0,28,0,28,177,1411224,174,1263218,301,0,0,0,0,0,0,0
1786373856945,12917992,12149808,12342648,361360,8388604,0,28,0,28,177,1431611,174,1281927,301,0,0,0,0,0,0,0
1786373857199,12917992,12149808,12342652,361368,8388604,0,28,0,28,177,1432948,174,1283158,301,0,0,0,0,0,0,0
1786373857451,12917992,12149808,12342652,361368,8388604,0,28,0,28,177,1432948,174,1283158,301,0,0,0,0,0,0,0
1786373857706,12917992,12149808,12342652,361368,8388604,0,28,0,28,177,1432948,174,1283158,301,0,0,0,0,0,0,0
1786373857958,12917992,12149808,12342652,361368,8388604,0,28,0,28,163,1432948,160,1283158,301,0,0,0,0,0,0,0
1786373858210,12917992,12150592,12343484,361416,8388604,0,28,0,28,163,1451426,160,1301635,301,0,0,0,0,0,0,0
1786373858470,12655848,11885964,12079884,361420,8388604,0,28,0,28,163,1451426,160,1301635,301,0,0,0,0,0,0,0
1786373858730,12655848,11885964,12079884,361420,8388604,0,28,0,28,163,1451426,160,1301635,301,0,0,0,0,0,0,0
1786373858989,12655848,11885964,12079884,361420,8388604,0,28,0,28,163,1451426,160,1301635,301,0,0,0,0,0,0,0
1786373859241,12655848,11885964,12079884,361420,8388604,0,28,0,28,163,1451426,160,1301635,301,0,0,0,0,0,0,0
1786373859493,12655848,11888824,12082768,361472,8388604,0,28,0,28,163,1467406,160,1315525,301,0,0,0,0,0,0,0
1786373859744,12655848,11874808,12069104,361772,8388604,0,28,0,28,163,1513385,160,1360586,301,0,0,0,0,0,0,0
1786373859995,12655848,11873828,12068524,362172,8388604,0,28,0,28,188,1513385,185,1360586,301,0,0,0,0,0,0,0
1786373860245,12655848,11792124,12030144,405488,8388604,0,28,0,28,188,1513385,185,1360586,301,0,0,0,0,0,0,0
1786373860502,12655848,11813152,12007508,361892,8388604,0,28,0,28,188,1525300,185,1372164,301,0,0,0,0,0,0,0
1786373860753,12655848,11813152,12007600,361940,8388604,0,28,0,28,188,1552619,185,1398712,301,0,0,0,0,0,0,0
1786373861006,12393704,11546788,11742304,361984,8388604,0,28,0,28,188,1561842,185,1407621,301,0,0,0,0,0,0,0
1786373861258,12393704,11546788,11742304,361992,8388604,0,28,0,28,188,1561842,185,1407621,301,0,0,0,0,0,0,0
1786373861510,12393704,11554852,11750368,361992,8388604,0,28,0,28,188,1561842,185,1407621,301,0,0,0,0,0,0,0
1786373861762,12393704,11554852,11750368,361992,8388604,0,28,0,28,188,1561842,185,1407621,301,0,0,0,0,0,0,0
1786373862013,12393704,11556960,11752524,362036,8388604,0,28,0,28,190,1567108,188,1412883,301,0,0,0,0,0,0,0
1786373862266,12393704,11564520,11760068,362024,8388604,0,28,0,28,190,1582177,188,1427925,301,0,0,0,0,0,0,0
1786373862523,12393704,11564520,11760068,362024,8388604,0,28,0,28,190,1582177,188,1427925,301,0,0,0,0,0,0,0
1786373862776,12393704,11564520,11760068,362024,8388604,0,28,0,28,190,1582177,188,1427925,301,0,0,0,0,0,0,0
1786373863028,12393704,11564520,11760068,362024,8388604,0,28,0,28,190,1582177,188,1427925,301,0,0,0,0,0,0,0
1786373863279,12393704,11572836,11768400,362024,8388604,0,28,0,28,190,1582177,188,1427925,301,0,0,0,0,0,0,0
1786373863532,12131560,11314788,11511380,362036,8388604,0,28,0,28,190,1601309,188,1447011,301,0,0,0,0,0,0,0
1786373863792,12131560,11314788,11511380,362040,8388604,0,28,0,28,190,1601309,188,1447011,301,0,0,0,0,0,0,0
1786373864051,12131560,11314788,11511380,362040,8388604,0,28,0,28,174,1601309,172,1447011,301,0,0,0,0,0,0,0
1786373864310,12131560,11314788,11511380,362040,8388604,0,28,0,28,174,1601309,172,1447011,301,0,0,0,0,0,0,0
1786373864562,12131560,11324224,11520820,362040,8388604,0,28,0,28,174,1606338,172,1450458,301,0,0,0,0,0,0,0
1786373864822,12131560,11327272,11523920,362084,8388604,0,28,0,28,174,1630760,172,1474879,301,0,0,0,0,0,0,0
1786373865079,12131560,11327272,11523920,362088,8388604,0,28,0,28,174,1630760,172,1474879,301,0,0,0,0,0,0,0
1786373865340,12131560,11327272,11523920,362088,8388604,0,28,0,28,174,1630760,172,1474879,301,0,0,0,0,0,0,0
1786373865599,12131560,11327272,11523920,362088,8388604,0,28,0,28,174,1630760,172,1474879,301,0,0,0,0,0,0,0
1786373865850,12131560,11327272,11523932,362092,8388604,0,28,0,28,160,1630760,159,1474879,301,0,0,0,0,0,0,0
1786373866102,11906280,11100976,11298520,362096,8388604,0,28,0,28,160,1654084,159,1498140,301,0,0,0,0,0,0,0
1786373866357,11869416,11060656,11258344,362104,8388604,0,28,0,28,160,1654084,159,1498140,301,0,0,0,0,0,0,0
1786373866609,11869416,11060656,11258344,362104,8388604,0,28,0,28,160,1654084,159,1498140,301,0,0,0,0,0,0,0
1786373866864,11869416,11060656,11258344,362104,8388604,0,28,0,28,160,1654084,159,1498140,301,0,0,0,0,0,0,0
1786373867115,11869416,11068300,11265988,362104,8388604,0,28,0,28,160,1654084,159,1498140,301,0,0,0,0,0,0,0
1786373867376,11869416,11067660,11265408,362168,8388604,0,28,0,28,160,1673521,159,1516937,301,0,0,0,0,0,0,0
1786373867631,11869416,11067660,11265408,362168,8388604,0,28,0,28,160,1673521,159,1516937,301,0,0,0,0,0,0,0
1786373867886,11869416,11067660,11265408,362168,8388604,0,28,0,28,167,1673521,166,1516937,301,0,0,0,0,0,0,0
1786373868148,11869416,11067660,11265408,362168,8388604,0,28,0,28,167,1673521,166,1516937,301,0,0,0,0,0,0,0
1786373868401,11869416,11074024,11271788,362168,8388604,0,28,0,28,167,1673521,166,1516937,301,0,0,0,0,0,0,0
1786373868653,11681000,10888208,11086760,362232,8388604,0,28,0,28,167,1691344,166,1534756,301,0,0,0,0,0,0,0
1786373868912,11607272,10815632,11014472,362232,8388604,0,28,0,28,167,1691344,166,1534756,301,0,0,0,0,0,0,0
1786373869168,11607272,10815632,11014472,362232,8388604,0,28,0,28,167,1691344,166,1534756,301,0,0,0,0,0,0,0
1786373869420,11607272,10815632,11014472,362232,8388604,0,28,0,28,167,1691344,166,1534756,301,0,0,0,0,0,0,0
1786373869672,11607272,10821900,11020740,362232,8388604,0,28,0,28,167,1691344,166,1534756,301,0,0,0,0,0,0,0
1786373869929,11607272,10823116,11021984,362264,8388604,0,28,0,28,155,1707191,154,1549742,301,0,0,0,0,0,0,0
1786373870182,11607272,10823116,11021984,362264,8388604,0,28,0,28,155,1707191,154,1549742,301,0,0,0,0,0,0,0
1786373870440,11607272,10823116,11021984,362268,8388604,0,28,0,28,155,1707191,154,1549742,301,0,0,0,0,0,0,0
1786373870691,11607272,10752624,10994744,405596,8388604,0,28,0,28,155,1730512,154,1572143,301,0,0,0,0,0,0,0
1786373870942,11607272,10710736,10953480,406076,8388604,0,28,0,28,155,1757365,154,1597494,301,0,0,0,0,0,0,0
1786373871193,11491480,10640888,10840596,362580,8388604,0,28,0,28,155,1773826,154,1611373,301,0,0,0,0,0,0,0
1786373871453,11345128,10496292,10696560,362584,8388604,0,28,0,28,155,1784342,154,1621870,301,0,0,0,0,0,0,0
1786373871705,11345128,10496292,10696560,362584,8388604,0,28,0,28,155,1784342,154,1621870,301,0,0,0,0,0,0,0
1786373871967,11345128,10496292,10696560,362584,8388604,0,28,0,28,181,1784342,180,1621870,301,0,0,0,0,0,0,0
1786373872221,11345128,10499492,10699760,362584,8388604,0,28,0,28,181,1784342,180,1621870,301,0,0,0,0,0,0,0
1786373872476,11345128,10502064,10702360,362608,8388604,0,28,0,28,181,1811093,180,1647561,301,0,0,0,0,0,0,0
1786373872734,11345128,10502064,10702364,362612,8388604,0,28,0,28,181,1811093,180,1647561,301,0,0,0,0,0,0,0
1786373872987,11345128,10502064,10702364,362612,8388604,0,28,0,28,181,1811093,180,1647561,301,0,0,0,0,0,0,0
1786373873239,11345128,10502064,10702364,362612,8388604,0,28,0,28,181,1811093,180,1647561,301,0,0,0,0,0,0,0
1786373873501,11345128,10506124,10706424,362612,8388604,0,28,0,28,181,1811093,180,1647561,301,0,0,0,0,0,0,0
1786373873760,11266280,10428704,10629340,362640,8388604,0,28,0,28,181,1823285,180,1659753,301,0,0,0,0,0,0,0
1786373874019,11082984,10243232,10444584,362644,8388604,0,28,0,28,166,1823285,166,1659753,301,0,0,0,0,0,0,0
1786373874270,11082984,10250456,10451796,362644,8388604,0,28,0,28,166,1823285,166,1659753,301,0,0,0,0,0,0,0
1786373874528,11082984,10250456,10451796,362644,8388604,0,28,0,28,166,1823285,166,1659753,301,0,0,0,0,0,0,0
1786373874788,11082984,10250456,10451796,362644,8388604,0,28,0,28,166,1823285,166,1659753,301,0,0,0,0,0,0,0
1786373875046,11082984,10250988,10452340,362652,8388604,0,28,0,28,166,1842775,166,1678046,301,0,0,0,0,0,0,0
1786373875304,11082984,10261996,10463360,362664,8388604,0,28,0,28,166,1842775,166,1678046,301,0,0,0,0,0,0,0
1786373875565,11082984,10265256,10466620,362664,8388604,0,28,0,28,166,1882809,166,1718046,301,0,0,0,0,0,0,0
1786373875825,11082984,10265256,10466620,362664,8388604,0,28,0,28,166,1882809,166,1718046,301,0,0,0,0,0,0,0
1786373876085,11082984,10265508,10466872,362664,8388604,0,28,0,28,172,1882809,172,1718046,301,0,0,0,0,0,0,0
1786373876341,11047144,10241936,10443480,362712,8388604,0,28,0,28,172,1897075,172,1732275,301,0,0,0,0,0,0,0
1786373876601,10820840,10016744,10219180,362712,8388604,0,28,0,28,172,1897075,172,1732275,301,0,0,0,0,0,0,0
1786373876853,10820840,10016744,10219180,362712,8388604,0,28,0,28,172,1897075,172,1732275,301,0,0,0,0,0,0,0
1786373877105,10820840,10016744,10219180,362712,8388604,0,28,0,28,172,1897075,172,1732275,301,0,0,0,0,0,0,0
1786373877359,10820840,10019080,10221516,362712,8388604,0,28,0,28,172,1897075,172,1732275,301,0,0,0,0,0,0,0
