ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786370017403,6036760,5364976,5549856,318576,6036476,0,31,0,31,209,510800,156,416485,278,0,0,0,0,0,0,0
1786370017653,6036760,5364088,5549364,318800,6036476,0,31,0,31,209,529441,156,434306,278,0,0,0,0,0,0,0
1786370017904,6036760,5363004,5548532,319092,6036476,0,31,0,31,209,546064,156,450874,278,0,0,0,0,0,0,0
1786370018158,5774616,5104688,5291332,319108,6036476,0,31,0,31,209,546064,156,450874,278,0,0,0,0,0,0,0
1786370018410,5774616,5104688,5291332,319112,6036476,0,31,0,31,209,546064,156,450874,278,0,0,0,0,0,0,0
1786370018669,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370018923,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370019183,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370019444,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370019705,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370019958,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370020211,5774616,5104688,5291332,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370020468,5759256,5088812,5275516,319112,6036476,0,31,0,31,262,546064,219,450874,278,0,0,0,0,0,0,0
1786370020730,5512472,4846892,5034560,319112,6036476,0,31,0,31,214,546064,179,450874,278,0,0,0,0,0,0,0
1786370020981,5512472,4846892,5034560,319112,6036476,0,31,0,31,214,546064,179,450874,278,0,0,0,0,0,0,0
1786370021234,5512472,4846892,5034560,319112,6036476,0,31,0,31,214,546064,179,450874,278,0,0,0,0,0,0,0
1786370021486,5512472,4846892,5034564,319276,6036476,0,31,0,31,214,547662,179,451966,279,0,0,0,0,0,0,0
1786370021736,5512472,4759712,4993724,365360,6036476,0,31,0,31,214,579613,179,483317,283,0,0,0,0,0,0,0
1786370021987,5512472,4783904,4975080,322508,6036476,0,31,0,31,214,655540,179,549951,283,0,0,0,0,0,0,0
1786370022240,5512472,4699072,4965004,391724,6036476,0,31,0,31,214,682598,179,573855,297,0,0,0,0,0,0,0
1786370022490,5512472,4678908,4907908,354532,6036476,0,31,0,31,214,689976,179,581176,301,0,0,0,0,0,0,0
1786370022740,5512472,4676912,4906468,355012,6036476,0,31,0,31,302,701591,254,592630,302,0,0,0,0,0,0,0
1786370022992,5306648,4540148,4770508,355012,6036476,0,31,0,31,302,701591,254,592630,302,0,0,0,0,0,0,0
1786370023248,5250328,4483628,4714276,355084,6036476,0,31,0,31,302,701891,254,592909,302,0,0,0,0,0,0,0
1786370023500,5250328,4483628,4714276,355084,6036476,0,31,0,31,302,701891,254,592909,302,0,0,0,0,0,0,0
1786370023755,5250328,4483628,4714276,355084,6036476,0,31,0,31,302,701891,254,592909,302,0,0,0,0,0,0,0
1786370024012,5250328,4483628,4714276,355084,6036476,0,31,0,31,302,701891,254,592909,302,0,0,0,0,0,0,0
1786370024265,5250328,4483628,4714276,355088,6036476,0,31,0,31,302,701891,254,592909,302,0,0,0,0,0,0,0
1786370024517,5250328,4483628,4714276,355088,6036476,0,31,0,31,302,701891,254,592909,302,0,0,0,0,0,0,0
1786370024778,5250328,4483628,4714276,355088,6036476,0,31,0,31,247,701891,209,592909,302,0,0,0,0,0,0,0
1786370025030,5250328,4483628,4714276,355088,6036476,0,31,0,31,247,701891,209,592909,302,0,0,0,0,0,0,0
1786370025282,5244184,4483628,4714300,355088,6036476,0,31,0,31,247,701891,209,592909,302,0,0,0,0,0,0,0
1786370025538,4988184,4225580,4457252,355088,6036476,0,31,0,31,247,701891,209,592909,302,0,0,0,0,0,0,0
1786370025789,4988184,4225580,4457252,355088,6036476,0,31,0,31,247,701891,209,592909,302,0,0,0,0,0,0,0
