ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786369739956,6036756,5353384,5538400,318440,6036476,0,31,0,26,193,487266,159,397236,276,0,0,0,0,0,0,0
1786369740211,6036756,5352352,5537820,318756,6036476,0,31,0,26,193,503490,159,413115,276,0,0,0,0,0,0,0
1786369740467,6029588,5347816,5533540,318996,6036476,0,31,0,26,193,525793,159,435324,276,0,0,0,0,0,0,0
1786369740725,5774612,5098084,5284804,318996,6036476,0,31,0,26,193,525793,159,435324,276,0,0,0,0,0,0,0
1786369740977,5774612,5098084,5284804,319000,6036476,0,31,0,26,193,525793,159,435324,276,0,0,0,0,0,0,0
1786369741234,5774612,5098084,5284804,319000,6036476,0,31,0,26,193,525793,159,435324,276,0,0,0,0,0,0,0
1786369741488,5774612,5098084,5284804,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369741741,5774612,5098084,5284804,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369742001,5774612,5098084,5284804,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369742254,5774612,5098084,5284804,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369742510,5774612,5098084,5284804,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369742762,5774612,5098084,5284804,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369743014,5580052,4904548,5092028,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369743265,5512468,4840036,5027780,319000,6036476,0,31,0,26,229,525793,202,435324,276,0,0,0,0,0,0,0
1786369743521,5512468,4840036,5027780,319000,6036476,0,31,0,26,189,525793,166,435324,276,0,0,0,0,0,0,0
1786369743774,5512468,4840036,5027780,319000,6036476,0,31,0,26,189,525793,166,435324,276,0,0,0,0,0,0,0
1786369744027,5512468,4840036,5027780,319000,6036476,0,31,0,26,189,525793,166,435324,276,0,0,0,0,0,0,0
1786369744287,5512468,4840036,5027780,319000,6036476,0,31,0,26,189,525793,166,435324,276,0,0,0,0,0,0,0
1786369744538,5512468,4838288,5028024,321148,6036476,0,31,0,26,189,529437,166,438749,280,0,0,0,0,0,0,0
1786369744789,5512468,4757408,4948644,322376,6036476,0,31,0,26,189,589824,166,498169,281,0,0,0,0,0,0,0
1786369745039,5512468,4757408,4949584,317792,6036476,0,31,0,26,189,596469,166,501602,281,0,0,0,0,0,0,0
1786369745290,5494036,4687636,4955688,393444,6036476,0,31,0,26,189,613199,166,516960,299,0,0,0,0,0,0,0
1786369745540,5250324,4410240,4640520,354520,6036476,0,31,0,26,227,622891,208,526622,299,0,0,0,0,0,0,0
1786369745792,5250324,4407664,4638404,354964,6036476,0,31,0,26,227,634384,208,537781,300,0,0,0,0,0,0,0
1786369746044,5250324,4407664,4638404,354964,6036476,0,31,0,26,227,634384,208,537781,300,0,0,0,0,0,0,0
1786369746296,5250324,4407860,4638668,355036,6036476,0,31,0,26,227,636942,208,539990,300,0,0,0,0,0,0,0
1786369746550,5250324,4407860,4638668,355036,6036476,0,31,0,26,227,636942,208,539990,300,0,0,0,0,0,0,0
