ts_ms,target,actual,reclaimed,worker_footprint
1786366432522,0,0,0,1578830440
1786366432730,3221225472,406847488,400162816,1548438384
1786366432940,3221225472,808452096,800718848,1550306424
1786366433146,3221225472,1200619520,1193033728,1551535488
1786366433351,3221225472,1613758464,1606647808,1551355576
1786366433561,3221225472,1924136960,1917206528,1558482832
1786366433763,3221225472,2358247424,2350874624,1325584344
1786366433972,3221225472,2758803456,2751070208,1326616824
1786366434183,3221225472,3204448256,3196878848,1326305840
1786366439194,3221225472,3221225472,3213492224,1325896264
1786366439401,0,2758803456,3213492224,1325879880
1786366439611,0,2147483648,3213492224,1325879880
1786366439820,0,1513095168,3213492224,1325879880
1786366440030,0,882900992,3213492224,1325879880
1786366440241,0,239075328,3213492224,1325879880
1786366440441,0,0,3213492224,1325879880
1786366445454,0,0,3213492224,1326355040
1786366445657,3221225472,334495744,3540992000,1304482400
1786366445861,3221225472,724566016,3930898432,1304482400
1786366446072,3221225472,1160773632,4367990784,1304482400
1786366446282,3221225472,1599078400,4801806336,1302745696
1786366446492,3221225472,2027945984,5230985216,1302745696
1786366446697,3221225472,2451570688,5654380544,1291637344
1786366446905,3221225472,2864709632,6068273152,1291637344
1786366447107,3221225472,3221225472,6423838720,1287656032
1786366452119,3221225472,3221225472,6423838720,1291653728
1786366452322,0,2769289216,6423838720,1291686496
1786366452524,0,2191523840,6423838720,1291670112
1786366452734,0,1555038208,6423838720,1291670112
1786366452940,0,930086912,6423838720,1291670112
1786366453150,0,287309824,6423838720,1291670112
1786366453360,0,0,6423838720,1291686496
