[2026-08-31T11:23:39.487909Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=18 submits=+470 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+616 fences_ret=+616 outstanding=0 journal=2200/7942/5742
[2026-08-31T11:23:41.492946Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=19 submits=+304 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+276 fences_ret=+276 outstanding=0 journal=2100/8058/5958
[2026-08-31T11:23:43.495863Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=20 submits=+536 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+968 fences_ret=+968 outstanding=0 journal=2264/9637/7373
[2026-08-31T11:23:45.500886Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=21 submits=+396 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+341 fences_ret=+341 outstanding=0 journal=2212/9712/7500
[2026-08-31T11:23:46.399753Z WARN  krun_devices::virtio::gpu::journal] [GPUTRACE] gpu journal: 2741 live ops (recorded=11236 pruned=8495): ctxs=13 blobs=7 (8868 KiB) maps=6 attaches=946 scanouts=1 classic=884 backings=884
[2026-08-31T11:23:46.399786Z WARN  krun_rutabaga_gfx::rutabaga_core] [GPUTRACE] rutabaga state: 13 contexts [2, 3, 4, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17], 889 resources (ids [471, 473, 474, 475, 788, 789, 790, 791, 792, 794, 795, 796, 797, 799, 800, 801, 803, 805, 812, 814, 817, 819, 820, 822, 823, 824, 825, 826, 827, 828, 829, 830] …)
[2026-08-31T11:23:47.501254Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=22 submits=+804 unknown_ctx=+0 unknown_res=+0 errs=+69 fences_req=+6751 fences_ret=+6751 outstanding=0 journal=2722/27787/25065
[2026-08-31T11:23:49.502266Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=23 submits=+612 unknown_ctx=+0 unknown_res=+0 errs=+148 fences_req=+11841 fences_ret=+11841 outstanding=0 journal=2707/61632/58925
[2026-08-31T11:23:51.507302Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=24 submits=+382 unknown_ctx=+0 unknown_res=+0 errs=+132 fences_req=+7588 fences_ret=+7588 outstanding=0 journal=2486/83382/80896
[2026-08-31T11:23:53.507767Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=25 submits=+240 unknown_ctx=+0 unknown_res=+0 errs=+106 fences_req=+2860 fences_ret=+2857 outstanding=2 [global#84293:0ms global#84294:0ms] journal=2520/91417/88897
[2026-08-31T11:23:55.511736Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=26 submits=+429 unknown_ctx=+0 unknown_res=+0 errs=+36 fences_req=+1489 fences_ret=+1492 outstanding=0 journal=2377/94818/92441
[2026-08-31T11:23:57.515722Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=27 submits=+360 unknown_ctx=+0 unknown_res=+0 errs=+2 fences_req=+316 fences_ret=+316 outstanding=0 journal=2225/94914/92689
[2026-08-31T11:23:59.518660Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=28 submits=+546 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+628 fences_ret=+628 outstanding=0 journal=2180/95394/93214
[2026-08-31T11:24:01.519691Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=29 submits=+544 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+524 fences_ret=+524 outstanding=0 journal=2138/95589/93451
[2026-08-31T11:24:03.524718Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=30 submits=+380 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+324 fences_ret=+324 outstanding=0 journal=2138/95651/93513
[2026-08-31T11:24:05.525975Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=31 submits=+438 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+390 fences_ret=+388 outstanding=2 [global#87965:4ms global#87966:4ms] journal=2108/95727/93619
[2026-08-31T11:24:07.528874Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=32 submits=+468 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+412 fences_ret=+414 outstanding=0 journal=2108/95806/93698
[2026-08-31T11:24:09.533902Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=33 submits=+300 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+252 fences_ret=+252 outstanding=0 journal=2108/95856/93748
[2026-08-31T11:24:11.537634Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=34 submits=+399 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+357 fences_ret=+357 outstanding=0 journal=2114/95964/93850
[2026-08-31T11:24:13.540151Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=35 submits=+459 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+484 fences_ret=+475 outstanding=9 [global#89463:0ms global#89464:0ms global#89465:0ms global#89466:0ms global#89467:0ms global#89468:0ms global#89469:0ms global#89470:0ms …] journal=2264/96261/93997
[2026-08-31T11:24:15.543542Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=36 submits=+317 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+371 fences_ret=+380 outstanding=0 journal=2399/96509/94110
[2026-08-31T11:24:17.548615Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=37 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2357/96509/94152
[2026-08-31T11:24:19.551479Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=38 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2318/96509/94191
[2026-08-31T11:24:21.556508Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=39 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2318/96509/94191
[2026-08-31T11:24:23.561535Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=40 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2318/96509/94191
[2026-08-31T11:24:25.566564Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=41 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2318/96509/94191
[2026-08-31T11:24:27.571137Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=42 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2318/96509/94191
[2026-08-31T11:24:29.575382Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=43 submits=+1 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2126/96509/94383
[2026-08-31T11:24:31.580436Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=44 submits=+22 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+91 fences_ret=+91 outstanding=0 journal=2222/96721/94499
[2026-08-31T11:24:33.583316Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=45 submits=+55 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+61 fences_ret=+61 outstanding=0 journal=2158/96759/94601
[2026-08-31T11:24:35.587229Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=46 submits=+238 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+455 fences_ret=+455 outstanding=0 journal=2632/97468/94836
[2026-08-31T11:24:37.591279Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=47 submits=+146 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+185 fences_ret=+185 outstanding=0 journal=2506/97640/95134
[2026-08-31T11:24:39.596307Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=48 submits=+164 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+277 fences_ret=+277 outstanding=0 journal=2496/98066/95570
[2026-08-31T11:24:41.599016Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=49 submits=+221 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+426 fences_ret=+426 outstanding=0 journal=2824/98768/95944
[2026-08-31T11:24:43.599206Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=50 submits=+110 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+291 fences_ret=+291 outstanding=0 journal=2673/99369/96696
[2026-08-31T11:24:45.603173Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=51 submits=+126 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+218 fences_ret=+217 outstanding=0 journal=2622/99685/97063
[2026-08-31T11:24:47.608204Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=52 submits=+358 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+385 fences_ret=+386 outstanding=0 journal=2535/99852/97317
[2026-08-31T11:24:49.613235Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=53 submits=+208 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+230 fences_ret=+230 outstanding=0 journal=2346/99968/97622
[2026-08-31T11:24:51.618140Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=54 submits=+160 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+166 fences_ret=+166 outstanding=0 journal=2325/100028/97703
[2026-08-31T11:24:53.623205Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=55 submits=+8 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+25 fences_ret=+25 outstanding=0 journal=2277/100080/97803
[2026-08-31T11:24:55.628265Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=56 submits=+1 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+1 fences_ret=+1 outstanding=0 journal=2263/100080/97817
[2026-08-31T11:24:57.633306Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=57 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2254/100080/97826
[2026-08-31T11:24:59.638341Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=58 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2251/100080/97829
[2026-08-31T11:25:01.643370Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=59 submits=+2 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+2 fences_ret=+2 outstanding=0 journal=2242/100081/97839
[2026-08-31T11:25:03.648396Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=60 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2242/100081/97839
[2026-08-31T11:25:05.653435Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=61 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2242/100081/97839
[2026-08-31T11:25:07.658482Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=62 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2212/100081/97869
[2026-08-31T11:25:09.660863Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=63 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2212/100081/97869
[2026-08-31T11:25:11.665909Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=64 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2212/100081/97869
[2026-08-31T11:25:13.667759Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=65 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2212/100081/97869
[2026-08-31T11:25:15.669470Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=66 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2212/100081/97869
[2026-08-31T11:25:17.674526Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=67 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100081/98097
[2026-08-31T11:25:19.679602Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=68 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100081/98097
[2026-08-31T11:25:21.684679Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=69 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100081/98097
[2026-08-31T11:25:23.686169Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=70 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100081/98097
[2026-08-31T11:25:25.686549Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=71 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100081/98097
[2026-08-31T11:25:27.691612Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=72 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100081/98097
[2026-08-31T11:25:29.694165Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=73 submits=+80 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+107 fences_ret=+107 outstanding=0 journal=2011/100181/98170
[2026-08-31T11:25:31.697296Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=74 submits=+216 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+217 fences_ret=+217 outstanding=0 journal=1999/100239/98240
[2026-08-31T11:25:33.702325Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=75 submits=+113 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+132 fences_ret=+132 outstanding=0 journal=2014/100324/98310
[2026-08-31T11:25:35.704931Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=76 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1993/100324/98331
[2026-08-31T11:25:37.708124Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=77 submits=+14 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+88 fences_ret=+88 outstanding=0 journal=2119/100550/98431
[2026-08-31T11:25:39.712770Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=78 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2014/100550/98536
[2026-08-31T11:25:41.717805Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=79 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2014/100550/98536
[2026-08-31T11:25:43.718847Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=80 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100550/98566
[2026-08-31T11:25:45.722621Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=81 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100550/98566
[2026-08-31T11:25:47.727700Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=82 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=1984/100550/98566
[2026-08-31T11:25:49.731487Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=83 submits=+20 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+22 fences_ret=+22 outstanding=0 journal=1942/100561/98619
[2026-08-31T11:25:51.734303Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=84 submits=+121 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+304 fences_ret=+304 outstanding=0 journal=2119/101135/99016
[2026-08-31T11:25:53.736083Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=85 submits=+202 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+216 fences_ret=+216 outstanding=0 journal=2119/101227/99108
[2026-08-31T11:25:55.738269Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=86 submits=+194 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+194 fences_ret=+194 outstanding=0 journal=2050/101277/99227
[2026-08-31T11:25:57.743349Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=87 submits=+12 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+12 fences_ret=+12 outstanding=0 journal=1999/101280/99281
[2026-08-31T11:25:59.747459Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=88 submits=+16 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+16 fences_ret=+16 outstanding=0 journal=1999/101284/99285
[2026-08-31T11:26:01.752518Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=89 submits=+14 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+14 fences_ret=+14 outstanding=0 journal=1996/101288/99292
[2026-08-31T11:26:03.757548Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=90 submits=+8 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+8 fences_ret=+8 outstanding=0 journal=1996/101290/99294
[2026-08-31T11:26:05.762596Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=91 submits=+202 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+236 fences_ret=+236 outstanding=0 journal=2044/101446/99402
[2026-08-31T11:26:07.766074Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=92 submits=+202 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+309 fences_ret=+309 outstanding=0 journal=2140/101821/99681
[2026-08-31T11:26:09.771111Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=93 submits=+123 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+181 fences_ret=+181 outstanding=0 journal=2074/102031/99957
[2026-08-31T11:26:11.773932Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=94 submits=+12 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+12 fences_ret=+12 outstanding=0 journal=2038/102034/99996
[2026-08-31T11:26:13.779012Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=95 submits=+12 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+12 fences_ret=+12 outstanding=0 journal=2011/102037/100026
[2026-08-31T11:26:15.780637Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=96 submits=+16 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+16 fences_ret=+16 outstanding=0 journal=2005/102041/100036
[2026-08-31T11:26:17.785699Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=97 submits=+12 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+12 fences_ret=+12 outstanding=0 journal=2005/102044/100039
[2026-08-31T11:26:19.789843Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=98 submits=+12 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+12 fences_ret=+12 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:21.790429Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=99 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:23.790929Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=100 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:25.796002Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=101 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:27.796548Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=102 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:29.801598Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=103 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:31.806625Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=104 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:33.810606Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=105 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:35.815635Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=106 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:37.820665Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=107 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:39.825692Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=108 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:41.830718Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=109 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:43.835745Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=110 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:45.840790Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=111 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:47.842427Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=112 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:49.846926Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=113 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:51.851970Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=114 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:53.854926Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=115 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:55.860182Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=116 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:57.864243Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=117 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:26:59.868164Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=118 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102047/100042
[2026-08-31T11:27:01.873298Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=119 submits=+2 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+2 fences_ret=+2 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:03.877038Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=120 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:05.882124Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=121 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:07.885944Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=122 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:09.887137Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=123 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:11.892174Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=124 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:13.897212Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=125 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:15.902336Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=126 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:17.907537Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=127 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
[2026-08-31T11:27:19.909218Z WARN  krun_devices::virtio::gpu::trace] [GPUTRACE] tick=128 submits=+0 unknown_ctx=+0 unknown_res=+0 errs=+0 fences_req=+0 fences_ret=+0 outstanding=0 journal=2005/102048/100043
