ts_ms,mem_total_kib,mem_free_kib,mem_available_kib,cached_kib,swap_free_kib,mem_some_avg10,mem_some_total_us,mem_full_avg10,mem_full_total_us,io_some_avg10,io_some_total_us,io_full_avg10,io_full_total_us,pgmajfault,pswpin,pswpout,pgscan_kswapd,pgsteal_kswapd,pgscan_direct,pgsteal_direct,kswapd_cpu_ticks
1786380715036,3298928,570912,1054336,1340208,6117360,0,656,0,19,97,1218808,74,798731,1417,0,0,0,0,0,0,0
1786380715537,3298928,569456,1053744,1341104,6117360,0,656,0,19,97,1262131,74,841138,1418,0,0,0,0,0,0,0
1786380716037,3298928,495216,1083984,1431568,6117360,0,2915,0,2266,97,1331992,74,910423,1420,0,0,6517,5450,0,0,0
1786380716537,3270512,491104,1069136,1399296,6117360,0,4154,0,3496,225,1444611,204,1020129,1476,0,0,15202,13676,0,0,1
1786380717038,3270512,487104,1029952,1353616,6117360,0,7170,0,6509,225,1528062,204,1102897,1488,0,0,29106,27335,0,0,3
1786380717543,3270512,510912,1045696,1341504,6117360,0,7876,0,7215,225,1839304,204,1409135,1488,0,0,32617,30835,0,0,4
1786380718044,3270512,656064,1110960,1279856,6117360,0,26069,0,24456,225,2005075,204,1574842,1491,0,0,39768,37846,0,0,8
1786380718555,3214768,575632,1021792,1286112,6117360,18,26069,18,24456,745,2037145,730,1606732,1529,0,0,39768,37846,0,0,8
1786380719067,3214768,575632,1021808,1286112,6117360,18,26069,18,24456,745,2037145,730,1606732,1529,0,0,39768,37846,0,0,8
1786380719571,3241968,574992,1021264,1286336,6117360,18,26069,18,24456,745,2040609,730,1610196,1529,0,0,39768,37846,0,0,8
1786380720080,3241968,574992,1021264,1285152,6117360,14,26069,14,24456,610,2040609,597,1610196,1529,0,0,39768,37846,0,0,8
1786380720583,3269264,598032,1044208,1285120,6117360,14,26069,14,24456,610,2040609,597,1610196,1529,0,0,39768,37846,0,0,8
1786380721093,3269264,598032,1044208,1285120,6117360,14,26069,14,24456,610,2040609,597,1610196,1529,0,0,39768,37846,0,0,8
1786380721596,3269264,598032,1044208,1285120,6117360,14,26069,14,24456,610,2040609,597,1610196,1529,0,0,39768,37846,0,0,8
1786380722106,3269264,598032,1044208,1285120,6117360,12,26069,12,24456,500,2040609,488,1610196,1529,0,0,39768,37846,0,0,8
1786380722616,3269264,598032,1044208,1285120,6117360,12,26069,12,24456,500,2040609,488,1610196,1529,0,0,39768,37846,0,0,8
1786380723121,3269264,598032,1044208,1285120,6117360,12,26069,12,24456,500,2040609,488,1610196,1529,0,0,39768,37846,0,0,8
1786380723630,3269264,598032,1044192,1285168,6117360,12,26069,12,24456,500,2041089,488,1610676,1530,0,0,39768,37846,0,0,8
1786380724137,3269264,598032,1044192,1285168,6117360,9,26069,9,24456,409,2041089,400,1610676,1530,0,0,39768,37846,0,0,8
1786380724647,3269264,598032,1044192,1285168,6117360,9,26069,9,24456,409,2041089,400,1610676,1530,0,0,39768,37846,0,0,8
1786380725149,3269264,598032,1044192,1285168,6117360,9,26069,9,24456,409,2041089,400,1610676,1530,0,0,39768,37846,0,0,8
1786380725651,3269264,598032,1044192,1285168,6117360,9,26069,9,24456,409,2041089,400,1610676,1530,0,0,39768,37846,0,0,8
1786380726158,3269264,598032,1044240,1285168,6117360,8,26069,8,24456,335,2041089,328,1610676,1530,0,0,39768,37846,0,0,8
1786380726661,3269264,598032,1044240,1285168,6117360,8,26069,8,24456,335,2041089,328,1610676,1530,0,0,39768,37846,0,0,8
1786380727170,3269264,598032,1044240,1285168,6117360,8,26069,8,24456,335,2041089,328,1610676,1530,0,0,39768,37846,0,0,8
1786380727678,3269264,598032,1044240,1285168,6117360,8,26069,8,24456,335,2041089,328,1610676,1530,0,0,39768,37846,0,0,8
1786380728187,3269264,598032,1044240,1285168,6117360,6,26069,6,24456,274,2041089,268,1610676,1530,0,0,39768,37846,0,0,8
1786380728694,3269264,598032,1044240,1285168,6117360,6,26069,6,24456,274,2041089,268,1610676,1530,0,0,39768,37846,0,0,8
1786380729196,3269264,598032,1044240,1285168,6117360,6,26069,6,24456,274,2041089,268,1610676,1530,0,0,39768,37846,0,0,8
1786380729706,3269264,598032,1044240,1285168,6117360,6,26069,6,24456,274,2041089,268,1610676,1530,0,0,39768,37846,0,0,8
1786380730210,3269264,598032,1044240,1285168,6117360,5,26069,5,24456,224,2041089,220,1610676,1530,0,0,39768,37846,0,0,8
1786380730714,3269264,598032,1044240,1285168,6117360,5,26069,5,24456,224,2041089,220,1610676,1530,0,0,39768,37846,0,0,8
1786380731218,3269264,598032,1044240,1285168,6117360,5,26069,5,24456,224,2041089,220,1610676,1530,0,0,39768,37846,0,0,8
1786380731729,3269264,598032,1044240,1285168,6117360,5,26069,5,24456,224,2041089,220,1610676,1530,0,0,39768,37846,0,0,8
1786380732231,3269264,598032,1044240,1285168,6117360,4,26069,4,24456,184,2041089,180,1610676,1530,0,0,39768,37846,0,0,8
1786380732735,3269264,598032,1044240,1285168,6117360,4,26069,4,24456,184,2041089,180,1610676,1530,0,0,39768,37846,0,0,8
1786380733242,3269264,598032,1044240,1285168,6117360,4,26069,4,24456,184,2041089,180,1610676,1530,0,0,39768,37846,0,0,8
